chapter_title,unit_title,unit_link,specialty,mean_score,median_score,word_count,figure_count
8: Alkenes - Reactions and Synthesis,8.6: Reduction of Alkenes - Hydrogenation,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.06%3A_Reduction_of_Alkenes_-_Hydrogenation,Organic,0.5242857142857144,0.5,893,11
8: Alkenes - Reactions and Synthesis,8.7: Oxidation of Alkenes - Epoxidation and Hydroxylation,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.07%3A_Oxidation_of_Alkenes_-_Epoxidation_and_Hydroxylation,Organic,0.5242857142857144,0.5,741,12
8: Alkenes - Reactions and Synthesis,8.8: Oxidation of Alkenes - Cleavage to Carbonyl Compounds,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.08%3A_Oxidation_of_Alkenes_-_Cleavage_to_Carbonyl_Compounds,Organic,0.5242857142857144,0.5,623,7
8: Alkenes - Reactions and Synthesis,8.9: Addition of Carbenes to Alkenes - Cyclopropane Synthesis,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.09%3A_Addition_of_Carbenes_to_Alkenes_-_Cyclopropane_Synthesis,Organic,0.5242857142857144,0.5,570,10
8: Alkenes - Reactions and Synthesis,8.10: Radical Additions to Alkenes -  Chain-Growth Polymers,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.10%3A_Radical_Additions_to_Alkenes_-__Chain-Growth_Polymers,Organic,0.5242857142857144,0.5,682,15
8: Alkenes - Reactions and Synthesis,8.11: Biological Additions of Radicals to  Alkenes,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.11%3A_Biological_Additions_of_Radicals_to__Alkenes,Organic,0.5242857142857144,0.5,461,3
8: Alkenes - Reactions and Synthesis,8.12: Stereochemistry of Reactions - Addition of H₂O to an Achiral Alkene,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.12%3A_Stereochemistry_of_Reactions_-_Addition_of_HO_to_an_Achiral_Alkene,Organic,0.5242857142857144,0.5,549,5
8: Alkenes - Reactions and Synthesis,8.13: Stereochemistry of Reactions - Addition of H₂O to a Chiral Alkene,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.13%3A_Stereochemistry_of_Reactions_-_Addition_of_HO_to_a_Chiral_Alkene,Organic,0.5242857142857144,0.5,609,3
8: Alkenes - Reactions and Synthesis,8.14: Chemistry Matters—Terpenes- Naturally Occurring Alkenes,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.14%3A_Chemistry_MattersTerpenes-_Naturally_Occurring_Alkenes,Organic,0.5242857142857144,0.5,530,6
8: Alkenes - Reactions and Synthesis,8.15: Key Terms,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.15%3A_Key_Terms,Organic,0.5242857142857144,0.5,152,1
8: Alkenes - Reactions and Synthesis,8.16: Summary,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.16%3A_Summary,Organic,0.5242857142857144,0.5,711,1
8: Alkenes - Reactions and Synthesis,8.17: Summary of Reactions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/08%3A_Alkenes_-_Reactions_and_Synthesis/8.17%3A_Summary_of_Reactions,Organic,0.5242857142857144,0.5,172,15
9: Alkynes - An Introduction to Organic Synthesis,9.0: Why This Chapter?,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.00%3A_Why_This_Chapter,Organic,0.5242857142857144,0.5,405,3
9: Alkynes - An Introduction to Organic Synthesis,9.1: Naming Alkynes,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.01%3A_Naming_Alkynes,Organic,0.5242857142857144,0.5,323,9
9: Alkynes - An Introduction to Organic Synthesis,9.2: Preparation of Alkynes - Elimination Reactions of Dihalides,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.02%3A_Preparation_of_Alkynes_-_Elimination_Reactions_of_Dihalides,Organic,0.5242857142857144,0.5,330,3
9: Alkynes - An Introduction to Organic Synthesis,9.3: Reactions of Alkynes - Addition of HX and X₂,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.03%3A_Reactions_of_Alkynes_-_Addition_of_HX_and_X,Organic,0.5242857142857144,0.5,561,10
9: Alkynes - An Introduction to Organic Synthesis,9.4: Hydration of Alkynes,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.04%3A_Hydration_of_Alkynes,Organic,0.5242857142857144,0.5,721,15
9: Alkynes - An Introduction to Organic Synthesis,9.5: Reduction of Alkynes,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.05%3A_Reduction_of_Alkynes,Organic,0.5242857142857144,0.5,563,6
9: Alkynes - An Introduction to Organic Synthesis,9.6: Oxidative Cleavage of Alkynes,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.06%3A_Oxidative_Cleavage_of_Alkynes,Organic,0.5242857142857144,0.5,229,2
9: Alkynes - An Introduction to Organic Synthesis,9.7: Alkyne Acidity - Formation of Acetylide Anions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.07%3A_Alkyne_Acidity_-_Formation_of_Acetylide_Anions,Organic,0.5242857142857144,0.5,548,4
9: Alkynes - An Introduction to Organic Synthesis,9.8: Alkylation of Acetylide Anions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.08%3A_Alkylation_of_Acetylide_Anions,Organic,0.5242857142857144,0.5,496,10
9: Alkynes - An Introduction to Organic Synthesis,9.9: An Introduction to Organic Synthesis,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.09%3A_An_Introduction_to_Organic_Synthesis,Organic,0.5242857142857144,0.5,1014,15
9: Alkynes - An Introduction to Organic Synthesis,9.10: Chemistry Matters - The Art of Organic Synthesis,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.10%3A_Chemistry_MattersThe_Art_of_Organic_Synthesis,Organic,0.5242857142857144,0.5,544,4
9: Alkynes - An Introduction to Organic Synthesis,9.11: Key Terms,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.11%3A_Key_Terms,Organic,0.5242857142857144,0.5,152,1
9: Alkynes - An Introduction to Organic Synthesis,9.12: Summary,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.12%3A_Summary,Organic,0.5242857142857144,0.5,497,1
9: Alkynes - An Introduction to Organic Synthesis,9.13: Summary of Reactions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/09%3A_Alkynes_-_An_Introduction_to_Organic_Synthesis/9.13%3A_Summary_of_Reactions,Organic,0.5242857142857144,0.5,180,11
10: Organohalides,10.0: Why This Chapter?,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.00%3A_Why_This_Chapter,Organic,0.5242857142857144,0.5,474,4
10: Organohalides,10.1: Names and Properties of Alkyl Halides,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.01%3A_Names_and_Properties_of_Alkyl_Halides,Organic,0.5242857142857144,0.5,499,18
10: Organohalides,10.2: Preparing Alkyl Halides from  Alkanes - Radical Halogenation,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.02%3A_Preparing_Alkyl_Halides_from__Alkanes_-_Radical_Halogenation,Organic,0.5242857142857144,0.5,711,12
10: Organohalides,10.3: Preparing Alkyl Halides from Alkenes - Allylic Bromination,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.03%3A_Preparing_Alkyl_Halides_from_Alkenes_-_Allylic_Bromination,Organic,0.5242857142857144,0.5,475,6
10: Organohalides,10.4: Stability of the Allyl Radical - Resonance Revisited,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.04%3A_Stability_of_the_Allyl_Radical_-_Resonance_Revisited,Organic,0.5242857142857144,0.5,736,11
10: Organohalides,10.5: Preparing Alkyl Halides from Alcohols,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.05%3A_Preparing_Alkyl_Halides_from_Alcohols,Organic,0.5242857142857144,0.5,436,9
10: Organohalides,10.6: Reactions of Alkyl Halides - Grignard Reagents,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.06%3A_Reactions_of_Alkyl_Halides_-_Grignard_Reagents,Organic,0.5242857142857144,0.5,504,5
10: Organohalides,10.7: Organometallic Coupling Reactions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.07%3A_Organometallic_Coupling_Reactions,Organic,0.5242857142857144,0.5,694,13
10: Organohalides,10.8: Oxidation and Reduction in Organic Chemistry,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.08%3A_Oxidation_and_Reduction_in_Organic_Chemistry,Organic,0.5242857142857144,0.5,659,12
10: Organohalides,10.9: Chemistry Matters - Naturally Occurring Organohalides,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.09%3A_Chemistry_MattersNaturally_Occurring_Organohalides,Organic,0.5242857142857144,0.5,516,3
10: Organohalides,10.10: Key Terms,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.10%3A_Key_Terms,Organic,0.5242857142857144,0.5,152,1
10: Organohalides,10.11: Summary,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.11%3A_Summary,Organic,0.5242857142857144,0.5,391,1
10: Organohalides,10.12: Summary of Reactions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/10%3A_Organohalides/10.12%3A_Summary_of_Reactions,Organic,0.5242857142857144,0.5,173,11
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.0: Why This Chapter?,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.00%3A_Why_This_Chapter,Organic,0.5242857142857144,0.5,285,3
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.1: The Discovery of Nucleophilic Substitution Reactions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.01%3A_The_Discovery_of_Nucleophilic_Substitution_Reactions,Organic,0.5242857142857144,0.5,826,7
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.2: The Sₙ2 Reaction,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.02%3A_The_SN2_Reaction,Organic,0.5242857142857144,0.5,781,6
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.3: Characteristics of the SN2 Reaction,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.03%3A_Characteristics_of_the_SN2_Reaction,Organic,0.5242857142857144,0.5,1737,14
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.5: Characteristics of the SN1 Reaction,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.05%3A_Characteristics_of_the_SN1_Reaction,Organic,0.5242857142857144,0.5,1361,13
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.6: Biological Substitution Reactions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.06%3A_Biological_Substitution_Reactions,Organic,0.5242857142857144,0.5,553,6
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.7: Elimination Reactions- Zaitsev's Rule,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.07%3A_Elimination_Reactions-_Zaitsev's_Rule,Organic,0.5242857142857144,0.5,600,13
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.8: The E2 Reaction and the Deuterium Isotope Effect,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.08%3A_The_E2_Reaction_and_the_Deuterium_Isotope_Effect,Organic,0.5242857142857144,0.5,888,9
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.9: The E2 Reaction and Cyclohexane  Conformation,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.09%3A_The_E2_Reaction_and_Cyclohexane__Conformation,Organic,0.5242857142857144,0.5,478,3
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.10: The E1 and E1cB Reactions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.10%3A_The_E1_and_E1cB_Reactions,Organic,0.5242857142857144,0.5,587,5
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.11: Biological Elimination Reactions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.11%3A_Biological_Elimination_Reactions,Organic,0.5242857142857144,0.5,260,2
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,"11.12: A Summary of Reactivity - SN1, SN2, E1, E1cB, and E2",https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.12%3A_A_Summary_of_Reactivity_-_SN1_SN2_E1_E1cB_and_E2,Organic,0.5242857142857144,0.5,403,8
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.13: Chemistry Matters—Green Chemistry,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.13%3A_Chemistry_MattersGreen_Chemistry,Organic,0.5242857142857144,0.5,416,2
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.14: Key Terms,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.14%3A_Key_Terms,Organic,0.5242857142857144,0.5,152,1
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.15: Summary,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.15%3A_Summary,Organic,0.5242857142857144,0.5,613,2
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.16: Summary of Reactions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.16%3A_Summary_of_Reactions,Organic,0.5242857142857144,0.5,153,6
11: Reactions of Alkyl Halides- Nucleophilic Substitutions and Eliminations,11.4: The SN1 Reaction,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/11%3A_Reactions_of_Alkyl_Halides-_Nucleophilic_Substitutions_and_Eliminations/11.4%3A_The_(S_N1)_Reaction,Organic,0.5242857142857144,0.5,1059,10
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.0: Why This Chapter?,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.00%3A_Why_This_Chapter,Organic,0.5242857142857144,0.5,322,2
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.1: Mass Spectrometry of Small Molecules - Magnetic-Sector Instruments,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.01%3A_Mass_Spectrometry_of_Small_Molecules_-_Magnetic-Sector_Instruments,Organic,0.5242857142857144,0.5,757,6
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.2: Interpreting Mass Spectra,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.02%3A_Interpreting_Mass_Spectra,Organic,0.5242857142857144,0.5,1469,8
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.3: Mass Spectrometry of Some Common Functional Groups,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.03%3A_Mass_Spectrometry_of_Some_Common_Functional_Groups,Organic,0.5242857142857144,0.5,1112,15
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.4: Mass Spectrometry in Biological - Time-of-flight (TOF) Instruments,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.04%3A_Mass_Spectrometry_in_Biological_-_Time-of-flight_(TOF)_Instruments,Organic,0.5242857142857144,0.5,508,2
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.5: Spectroscopy and the Electromagnetic Spectrum,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.05%3A_Spectroscopy_and_the_Electromagnetic_Spectrum,Organic,0.5242857142857144,0.5,1057,4
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.6: Infrared Spectroscopy,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.06%3A_Infrared_Spectroscopy,Organic,0.5242857142857144,0.5,534,3
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.7: Interpreting Infrared Spectra,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.07%3A_Interpreting_Infrared_Spectra,Organic,0.5242857142857144,0.5,712,3
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.8: Infrared Spectra of Some Common Functional Groups,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.08%3A_Infrared_Spectra_of_Some_Common_Functional_Groups,Organic,0.5242857142857144,0.5,1337,24
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.9: Chemistry Matters—X-Ray Crystallography,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.09%3A_Chemistry_MattersX-Ray_Crystallography,Organic,0.5242857142857144,0.5,650,2
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.10: Key Terms,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.10%3A_Key_Terms,Organic,0.5242857142857144,0.5,152,1
12: Structure Determination - Mass Spectrometry and Infrared Spectroscopy,12.11: Summary,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/12%3A_Structure_Determination_-_Mass_Spectrometry_and_Infrared_Spectroscopy/12.11%3A_Summary,Organic,0.5242857142857144,0.5,470,1
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.0: Why This Chapter?,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.00%3A_Why_This_Chapter,Organic,0.5242857142857144,0.5,293,2
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.1: Nuclear Magnetic Resonance  Spectroscopy,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.01%3A_Nuclear_Magnetic_Resonance__Spectroscopy,Organic,0.5242857142857144,0.5,858,3
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.2: The Nature of NMR Absorptions,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.02%3A_The_Nature_of_NMR_Absorptions,Organic,0.5242857142857144,0.5,1098,5
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.3: Chemical Shifts,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.03%3A_Chemical_Shifts,Organic,0.5242857142857144,0.5,854,2
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.4: Chemical Shifts in ¹H NMR  Spectroscopy,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.04%3A_Chemical_Shifts_in_H_NMR__Spectroscopy,Organic,0.5242857142857144,0.5,520,19
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.5: Integration of ¹H NMR Absorptions- Proton Counting,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.05%3A_Integration_of_H_NMR_Absorptions-_Proton_Counting,Organic,0.5242857142857144,0.5,421,3
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.6: Spin-Spin Splitting in ¹H NMR  Spectra,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.06%3A_Spin-Spin_Splitting_in_H_NMR__Spectra,Organic,0.5242857142857144,0.5,1600,15
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.7: ¹H NMR Spectroscopy and Proton Equivalence,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.07%3A_H_NMR_Spectroscopy_and_Proton_Equivalence,Organic,0.5242857142857144,0.5,349,12
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.8: More Complex Spin-Spin Splitting Patterns,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.08%3A_More_Complex_Spin-Spin_Splitting_Patterns,Organic,0.5242857142857144,0.5,658,6
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.9: Uses of ¹H NMR Spectroscopy,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.09%3A_Uses_of_H_NMR_Spectroscopy,Organic,0.5242857142857144,0.5,335,3
13: Structure Determination - Nuclear Magnetic Resonance Spectroscopy,13.10: ¹³C NMR Spectroscopy - Signal Averaging and FT-NMR,https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)/13%3A_Structure_Determination_-_Nuclear_Magnetic_Resonance_Spectroscopy/13.10%3A_C_NMR_Spectroscopy_-_Signal_Averaging_and_FT-NMR,Organic,0.5242857142857144,0.5,777,2
